seeker_id,name,skills,industry,education,location,experience_years,salary_expectation
4a2f8e72-4c9c-49a0-9137-0c7431da291f,Jacob Orr,Patient Care|Public Health|Electrical Engineering|Lab Work|Driving,Healthcare,Certificate - Muhimbili University,Moshi,2,7728332
c0bbe0f1-56af-482b-9fbe-7fdeb6e34304,Rachel Bradshaw,Tour Guiding|Hotel Management|eLearning|Customer Service|AutoCAD,Tourism,Certificate - Sokoine University,Arusha,5,4137719
6d1221ac-d55a-4d23-adb5-fd8528eb5c35,Stephen Hansen,Tax|Accounting|Civil Engineering|Auditing,Finance,Diploma - Ardhi University,Dodoma,15,14764264
d0eede0d-4341-447e-8696-7f65eda1085f,Patricia Ross,Surveying|Civil Engineering|AutoCAD,Construction,Certificate - Muhimbili University,Arusha,5,5114545
0d837fc5-8d12-4e4e-9339-c1e2f3efafd4,Kyle Davis,eLearning|Special Needs|Fleet Management|Teaching,Education,Certificate - Muhimbili University,Kilimanjaro,4,6152726
9c8f5bfe-af61-4405-a30d-131b18536db6,Kristy Hall,Irrigation|Soil Science|Agribusiness|Teaching|AutoCAD,Agriculture,Diploma - Nelson Mandela Institute,Kilimanjaro,1,13320640
b14d830d-e8e7-4084-b560-085e41cf1a86,Hunter Bryan,eLearning|Clinical Research|Patient Care|Public Health,Healthcare,Diploma - Sokoine University,Mbeya,12,7451685
12ddbd03-65c9-40d0-a6d6-d2e24bcaba01,Amy Maynard,Nursing|SQL|Flutter|Financial Analysis|Livestock|Android,ICT,PhD - University of Dodoma,Tanga,4,15054635
d34ac95d-f8a6-4f3c-8166-3056105410cf,Suzanne Warren,Patient Care|Lab Work|Public Health,Healthcare,Diploma - St. Augustine University,Mwanza,15,6600157
97db5368-d4e6-4782-8008-cc8b2085c750,Erin Kelly,Soil Science|Livestock|Irrigation,Agriculture,Bachelor - University of Dodoma,Kilimanjaro,4,13399484
1a7df54b-9106-4c0f-aff1-28a7d7cc49cb,Karla Matthews,eLearning|Energy Auditing|Surveying|Counseling|Curriculum Design|Linux,Education,Certificate - Sokoine University,Mwanza,6,10928142
a3c3f71f-69df-4b36-bddf-836c238d5785,Sarah Sherman,Dispatch|Route Planning|Electrical Engineering|Fleet Management,Transport,Certificate - Ardhi University,Tanga,6,3410068
773733e4-9427-419d-9d2a-1176e5c294ec,Nicholas Smith,Accounting|Cloud|Auditing|Excel,Finance,Certificate - Nelson Mandela Institute,Zanzibar,9,11355183
2233421e-ce6b-4eb5-b771-16785a1d0c9d,Nicholas Butler,Special Needs|Clinical Research|Counseling|Teaching|Event Planning,Education,Certificate - University of Dodoma,Arusha,5,7803833
88de6b76-4150-4df1-9a8d-ff4fed77031e,Jeffrey Wilkerson,Renewables|Livestock|Soil Science|Irrigation,Agriculture,Bachelor - Mzumbe University,Kilimanjaro,13,11925866
1df109f1-9da5-43cb-8aa7-2d4f5db83e76,William Arnold,Driving|Route Planning|Fleet Management,Transport,Certificate - Muhimbili University,Kilimanjaro,11,13137639
65a25e9f-2941-468d-bf06-f34470e1ab92,Anna Kent MD,Safety Compliance|Site Management|Surveying,Construction,Diploma - Nelson Mandela Institute,Kilimanjaro,3,15505905
9f5064cf-4ca5-4286-b50b-05944f40372f,Lisa Johnson,Route Planning|Public Health|Dispatch|Driving|Cloud|AutoCAD,Transport,Master - University of Dodoma,Dar es Salaam,11,5581366
8318b194-6ef1-462e-b60b-3f9d539fb227,Krystal Martinez,Site Management|AutoCAD|Civil Engineering|Android,Construction,Bachelor - Nelson Mandela Institute,Dar es Salaam,10,4990010
3c76e084-2f91-4359-abad-4ae9c779c2bd,Mary Lane,Event Planning|Customer Service|Tour Guiding,Tourism,Bachelor - Nelson Mandela Institute,Mwanza,8,8089155
8139293f-93af-4c1c-8067-73db20ad1b11,Jeremy Wheeler,Special Needs|Customer Service|Excel|Teaching|Curriculum Design|Linux,Education,Bachelor - University of Dodoma,Moshi,5,8154640
0a2fedf7-7afb-4331-990b-2e29a0f99c27,Richard Collins,Tax|Accounting|Energy Auditing|Financial Analysis|Cloud,Finance,Bachelor - St. Augustine University,Moshi,11,12251306
755b7823-5ab0-4ecd-a449-89070712c9f1,John Cannon,Networking|Patient Care|Flutter|Financial Analysis|Teaching|Linux,ICT,Bachelor - Ardhi University,Moshi,3,10745088
ad8233c9-b697-4726-9071-54dbbe5a28c6,David Chung,Tour Guiding|Customer Service|Event Planning,Tourism,Bachelor - University of Dodoma,Dodoma,10,14119024
6952c85f-70f1-4b76-9df2-e076c2bfe2fd,Steven Coleman,Grid Management|Clinical Research|Energy Auditing|Maintenance,Energy,Bachelor - University of Dar es Salaam,Mwanza,10,13160955
8bc35213-4d60-4628-b676-c52d598acb19,Elizabeth Thompson,Financial Analysis|Auditing|Accounting,Finance,Master - University of Dodoma,Dar es Salaam,13,15918410
720b0872-c3df-4adc-b154-e5bec90f704f,Amanda Brown,eLearning|Curriculum Design|Teaching,Education,Bachelor - University of Dodoma,Tanga,6,13860496
dfb63128-606b-4919-985b-561a853c8063,Douglas Smith,Safety Compliance|Surveying|AutoCAD,Construction,Master - St. Augustine University,Kilimanjaro,4,7884148
3c013a71-fe6a-4d7d-a572-b7ff4aace837,Kathryn Ross,Tax|Accounting|Event Planning|Auditing,Finance,Bachelor - Sokoine University,Arusha,9,7174049
bbaa7338-e96f-45bc-9987-3897b05ac874,Mr. Anthony Barron,Special Needs|Energy Auditing|Linux|Counseling|Curriculum Design|Logistics,Education,Diploma - University of Dar es Salaam,Moshi,4,16302467
dcdad704-ffd1-4a58-9969-68ca3ee7b45d,Christine Patterson,Special Needs|Irrigation|Agribusiness|Auditing|Cloud|Crop Science,Agriculture,Diploma - Mzumbe University,Dar es Salaam,13,7455624
b30b6317-82a8-4d6f-8515-1d0a209c9de9,Jennifer Hurst,Clinical Research|Lab Work|Nursing,Healthcare,Bachelor - Ardhi University,Tanga,13,11233998
e1c29944-296e-4146-9920-6d657bca3d47,Jeremy Wilson,Tax|Accounting|Flutter|React|Financial Analysis|Django,Finance,Bachelor - Muhimbili University,Morogoro,4,8440836
473ca86b-62d2-4682-b18d-4b04cdfd1fef,Richard Ashley,Networking|Energy Auditing|Renewables|Maintenance|Cloud|Android,Energy,Master - University of Dar es Salaam,Dar es Salaam,7,13652584
03976fc8-4e4d-495f-987e-85b83fceb367,Kenneth Johnson,Flutter|Surveying|Renewables|Maintenance|Teaching|Grid Management,Energy,Bachelor - St. Augustine University,Morogoro,2,16449830
9b5a719b-600c-4d14-9845-d2a8a69c421a,Mary Cunningham,Python|Hotel Management|Lab Work|Flutter|React|Curriculum Design,ICT,Certificate - St. Augustine University,Arusha,11,14606871
fe39c47a-d604-44d1-9bfa-84806ce8a8f8,Tyler Johnson,Clinical Research|Nursing|Cloud|Patient Care,Healthcare,Diploma - University of Dar es Salaam,Dar es Salaam,3,15988889
5e262a0e-5877-4f0d-86d3-71ba04da974b,Michael Jennings,Safety Compliance|Irrigation|Electrical Engineering|Flutter|Agribusiness|Crop Science,Agriculture,Bachelor - Mzumbe University,Moshi,11,14781030
2422b493-77c1-498f-8b5c-812dfdd0dae6,Jennifer Parks,Accounting|SQL|React|Python,ICT,Diploma - University of Dodoma,Zanzibar,11,16240774
a8cd2341-9725-4035-a23a-1f8a32203ef4,Zachary Galvan,Driving|Logistics|Dispatch,Transport,Bachelor - Mzumbe University,Tanga,7,7169276
7def8f28-acd6-40cc-b3d1-6408adbc2cd2,Michael Hall,Clinical Research|Nursing|Lab Work,Healthcare,Master - St. Augustine University,Mwanza,1,17448324
51cb0a50-f820-4e94-a45c-4b628b5c095a,Christopher Levy,Site Management|Public Health|Accounting|Customer Service|Civil Engineering|AutoCAD,Construction,PhD - Mzumbe University,Kilimanjaro,9,9214292
fd774446-bf0f-4f13-8856-6d3c2a85a1e0,Steven Williamson,Tour Guiding|Hotel Management|Irrigation|Accounting|Customer Service|Curriculum Design,Tourism,Bachelor - Nelson Mandela Institute,Morogoro,0,5474190
fcf47a0a-2c5b-4ee1-ba30-809b952a000d,Jason Meyers,eLearning|Maintenance|Teaching|Curriculum Design|Civil Engineering,Education,Diploma - University of Dodoma,Morogoro,9,14159370
16fb1258-936d-4138-8aeb-83f6b8a658ce,Matthew Archer,SQL|Surveying|Dispatch|Curriculum Design|Logistics|Fleet Management,Transport,Bachelor - St. Augustine University,Zanzibar,2,6116370
85da399d-2559-49b2-86b4-aee3d70606d6,Rachel Patterson,Driving|Fleet Management|Dispatch,Transport,Diploma - University of Dar es Salaam,Arusha,0,9822044
b34c223b-4d6f-4463-b97c-dda8b1e38d01,Cheryl Davis,Curriculum Design|Special Needs|Counseling|Teaching,Education,Diploma - St. Augustine University,Mwanza,12,8026101
e2cc0d8c-9ab8-4643-968c-4ab12c3302c4,Stacy Campbell,Electrical Engineering|Energy Auditing|React|Renewables|Logistics|Livestock,Energy,Master - St. Augustine University,Mbeya,7,13674035
c98ef08f-7546-44a4-97f2-b61fdc0904bd,Justin Green,Driving|Logistics|Fleet Management,Transport,Bachelor - Nelson Mandela Institute,Dar es Salaam,0,15826072
a88a72d4-b138-430b-bc65-0ed2ee1bcfb2,Elizabeth Roy,Electrical Engineering|Renewables|Logistics|Grid Management,Energy,Certificate - Ardhi University,Dodoma,5,3318984
bc207c5e-783c-4a32-9953-ccc89b21d899,Jessica Evans,Safety Compliance|Patient Care|Site Management|Surveying|Customer Service,Construction,Bachelor - St. Augustine University,Mbeya,6,12505323
6f17b1f0-4c82-472d-9189-a60722bbb6f7,Rebecca Lang,Dispatch|Driving|Fleet Management,Transport,PhD - University of Dar es Salaam,Zanzibar,3,14367311
20d62993-3479-42f6-a419-89f84d099c72,Sean Harris,Tax|Grid Management|Accounting|Financial Analysis|Event Planning|Fleet Management,Finance,Diploma - Nelson Mandela Institute,Dodoma,15,12232828
978931ed-3a91-4ac1-b6d9-55322d5f62de,Jonathan Moreno,Site Management|Travel Planning|Tour Guiding|Hotel Management,Tourism,PhD - University of Dar es Salaam,Tanga,1,11675524
408ce386-710e-4999-beed-7dce904da268,Jessica Maynard,Special Needs|eLearning|SQL|Curriculum Design|Event Planning,Education,Certificate - Sokoine University,Mwanza,5,8477131
588ae932-23f7-4f4c-b313-f4090b4219c5,Margaret Walker,eLearning|Special Needs|Teaching,Education,Diploma - Ardhi University,Mwanza,15,6723807
5585a002-9b7e-425e-9f22-6b8fcd5a7026,Michael Watson,Driving|Linux|Logistics|Fleet Management,Transport,Diploma - University of Dar es Salaam,Dodoma,11,5093836
b6dd11d5-b275-4cbb-a48d-8a50ee6f8023,Mary Zimmerman,Route Planning|Nursing|Patient Care|Public Health|Dispatch,Healthcare,Master - University of Dar es Salaam,Tanga,4,6872129
fb644bac-a847-4fde-9ab7-0e9b7e7356e2,Pamela Horton,Nursing|Patient Care|Tour Guiding|Public Health|Customer Service,Healthcare,Diploma - Mzumbe University,Arusha,5,7918872
8275af84-2444-487c-b035-7654f14aba54,Jesus Arnold,eLearning|Excel|Agribusiness|Teaching|Curriculum Design,Education,Certificate - Ardhi University,Zanzibar,2,11669895
db57ef0e-8b6a-4def-b2d7-d3dd90df7be8,Matthew Flores,Site Management|Surveying|Civil Engineering,Construction,Bachelor - Nelson Mandela Institute,Zanzibar,3,9041916
c963af85-02dd-4089-b581-30bbd58f448c,Richard Willis,Site Management|Electrical Engineering|Energy Auditing|Maintenance|Django|Android,Energy,Diploma - St. Augustine University,Kilimanjaro,0,15892915
f5c6b45b-b67d-4409-8dc7-52f54fc8aadc,Sharon Jackson,Counseling|Soil Science|Livestock|Agribusiness,Agriculture,Bachelor - Mzumbe University,Morogoro,14,7714085
24db6c3e-e3b9-4c1d-b0b8-e18e2ab68aa6,Carolyn Brown MD,Financial Analysis|AutoCAD|Auditing|Excel,Finance,Certificate - Mzumbe University,Morogoro,7,3096105
35698950-8800-46c4-9e48-8d8a376dc435,April Davis,eLearning|Curriculum Design|Counseling,Education,Diploma - Muhimbili University,Mwanza,3,6064474
241d6193-67c2-4fa6-8a92-d1f157374586,Donald Smith,Irrigation|Lab Work|Soil Science|Curriculum Design|Crop Science,Agriculture,PhD - St. Augustine University,Tanga,4,4019341
31124774-7f46-4c43-8004-18d029a183e4,Cory Montgomery,eLearning|Curriculum Design|Teaching,Education,Diploma - University of Dodoma,Arusha,9,12338742
bc45ad91-d536-4dc0-97b1-2d7016f685e5,Mark Miller,Travel Planning|Event Planning|Tour Guiding,Tourism,Certificate - Muhimbili University,Arusha,11,12707269
f3306c49-a5d1-40ad-b1e1-06fbf313e729,Kelly Chaney,Clinical Research|Nursing|Android|Patient Care,Healthcare,Bachelor - Sokoine University,Mbeya,2,13808262
caf9c160-7124-49f3-af66-c5917f4514f5,Victoria Bentley,Tax|Accounting|Excel|Renewables|AutoCAD,Finance,Certificate - University of Dodoma,Morogoro,5,9920558
c134e09a-cdb6-4ce0-8f53-44623d4e25a2,Lindsay Zimmerman,Hotel Management|React|Python|Android,ICT,Bachelor - Ardhi University,Zanzibar,9,12306122
48b34739-6b70-42bf-bfe5-4402e71653f1,Glenn Perry,Flutter|AutoCAD|Django|React,ICT,Bachelor - Muhimbili University,Mwanza,2,7394084
5134f7fd-e101-47d5-a754-a1b88001e011,Thomas Moore,Special Needs|Site Management|Lab Work|Teaching|Curriculum Design,Education,Bachelor - Sokoine University,Dar es Salaam,8,10896501
4a522dc7-7733-4e36-b001-a434b877204d,Clayton Mccormick,SQL|Agribusiness|Irrigation|Crop Science,Agriculture,Certificate - Ardhi University,Morogoro,15,13964559
49ab1e63-cc14-44c2-ae6c-e2e7ae59ae3c,Gregory Leonard,Nursing|Patient Care|Lab Work|Excel|Fleet Management,Healthcare,Diploma - University of Dar es Salaam,Arusha,11,15095440
695a785d-abb7-4adf-a508-945562c97fb4,Leah Wilcox,Special Needs|Electrical Engineering|Energy Auditing|React|Clinical Research|Maintenance,Energy,Diploma - St. Augustine University,Morogoro,9,6032875
f6b923fd-1c03-40bc-9da8-a3fc6938d258,Ms. Hannah Hall MD,Dispatch|Logistics|Customer Service|Driving,Transport,Bachelor - University of Dodoma,Dodoma,11,15179731
b2d7f851-ac0a-46ca-b409-640667e81cbd,Carol Rivera,Site Management|Travel Planning|Surveying|Linux|AutoCAD|Crop Science,Construction,Master - University of Dar es Salaam,Mbeya,9,10864665
579914cb-abd5-4e14-a21d-c9cda6e04827,John Green,Soil Science|Clinical Research|Counseling|Teaching|Curriculum Design|AutoCAD,Education,Diploma - Muhimbili University,Arusha,7,8011553
84aa59e8-8944-41be-a35c-d7caceb80050,Alex Cook,Safety Compliance|SQL|Site Management|Civil Engineering,Construction,Diploma - Sokoine University,Morogoro,15,6457474
160fe463-7687-4d00-bff5-ebd5940ed392,Darren Morgan,Safety Compliance|Event Planning|Tour Guiding|Hotel Management,Tourism,Bachelor - Ardhi University,Mwanza,13,15026724
10ea607c-0a4c-4613-bce7-37a4e3c1ffb8,Joseph Duran,Tax|Travel Planning|Public Health|Electrical Engineering|Energy Auditing|Maintenance,Energy,Bachelor - Sokoine University,Arusha,9,6216157
ceb57249-8cc7-4041-8442-c4c4a63a10a0,Christopher Richardson,Dispatch|Route Planning|Fleet Management,Transport,Master - Muhimbili University,Dar es Salaam,15,16624628
ed5bb3a9-eda9-4079-a8c6-aeca7424dcd6,Blake Johnson,Electrical Engineering|Energy Auditing|Maintenance,Energy,Diploma - Mzumbe University,Kilimanjaro,14,10511652
1579838c-6dde-4b2c-91cc-a82c75dca44c,Amanda Graham,Safety Compliance|Surveying|AutoCAD,Construction,Bachelor - St. Augustine University,Dodoma,14,17252493
5d0c5afe-5b8f-415a-8735-d63fed31771b,Robin Moore,Linux|Django|React,ICT,Diploma - University of Dodoma,Moshi,6,7077748
a339e76d-a739-4e97-9be7-7bb5e3e5e4b1,Stephen Stone,Tax|Financial Analysis|Excel,Finance,Bachelor - University of Dar es Salaam,Moshi,4,14811293
c8a91dea-98aa-42d8-9d8a-14dd9f536f63,Christopher Rios,Driving|Route Planning|Fleet Management,Transport,Certificate - University of Dodoma,Kilimanjaro,10,8946976
bd412bd4-05f4-43d7-9f4b-a2ee72c4dce2,Peter Stewart,Site Management|Irrigation|Civil Engineering|AutoCAD|Android,Construction,Master - St. Augustine University,Morogoro,4,6519937
77ca71b1-1d63-4d69-a545-1ad6bf9a48dc,Michael Bernard,Tax|Flutter|React|Excel|Auditing,Finance,Bachelor - Sokoine University,Zanzibar,1,4124359
02271f7c-761a-4b76-be84-0921403c6f08,Casey Stewart,Safety Compliance|Nursing|Site Management|Electrical Engineering|Energy Auditing|AutoCAD,Construction,Diploma - University of Dar es Salaam,Dodoma,2,5077038
e0066123-bcc6-454e-a718-a2d188023a1e,Heather Stevenson,Safety Compliance|Tax|Flutter|Surveying|AutoCAD,Construction,Certificate - St. Augustine University,Arusha,11,13062697
b15b270c-a2b6-4bb1-a396-6dc044e0b6e8,Emily Mccarthy,Django|Livestock|Agribusiness|Irrigation,Agriculture,Bachelor - University of Dodoma,Mbeya,7,12171675
068de87e-90a1-4ccb-9505-9dfa538fe10d,David White MD,Route Planning|Travel Planning|Driving|Cloud|Logistics|Livestock,Transport,Bachelor - Mzumbe University,Mbeya,0,4970877
9dc1d6ea-c20a-40c1-9258-5d5fd71f1df8,Alison Lee,Public Health|eLearning|Dispatch|Counseling|Teaching|Financial Analysis,Education,Diploma - Nelson Mandela Institute,Dar es Salaam,12,15710189
3a5026e8-619b-4013-af57-2437e156b6cc,Christina Edwards,Curriculum Design|Counseling|Teaching,Education,Master - Muhimbili University,Dar es Salaam,4,13573971
9f8ea644-4b55-4311-bee5-639cfb0ca35d,David Smith,Python|Event Planning|Tour Guiding|Hotel Management,Tourism,Certificate - St. Augustine University,Tanga,11,3158268
d7ae430f-8749-4913-9e54-681162f19107,Michelle Sanchez,Route Planning|Public Health|Driving|Dispatch|Financial Analysis|Event Planning,Transport,Certificate - Ardhi University,Tanga,1,10137902
0a58bf64-4f0f-4c9a-9875-bdb238ef02c2,Jessica Anderson,Safety Compliance|Site Management|Surveying,Construction,Certificate - Muhimbili University,Morogoro,10,11102475
079d72d0-c89d-4023-8364-428644dfb9dd,Melissa Hernandez,Tour Guiding|Python|Surveying|Agribusiness|Livestock|Crop Science,Agriculture,Bachelor - University of Dar es Salaam,Moshi,0,11615813
722c34be-f805-44a8-838c-2baf1c573a70,Tyler Allen,Safety Compliance|Site Management|AutoCAD,Construction,Diploma - University of Dar es Salaam,Dodoma,6,11823152
536f9a96-91eb-498c-82c0-a50748915e24,Christine Anderson,Nursing|Driving|Dispatch|Logistics|Livestock,Transport,Bachelor - Mzumbe University,Mbeya,12,8251597
af7b5ff3-4969-4aa5-a719-79a4fcded514,Robert Jenkins,Nursing|Lab Work|Android|Public Health,Healthcare,Certificate - Muhimbili University,Kilimanjaro,4,13213718
f893f5ad-9ea4-4d7f-9499-77b1bd5978c0,Diana Allen,SQL|Django|React,ICT,Diploma - Nelson Mandela Institute,Morogoro,14,6259563
011188e2-e556-416a-8b66-e9cfda0c6d64,Colleen Carroll,Irrigation|Soil Science|Dispatch|Livestock|Crop Science,Agriculture,Certificate - University of Dodoma,Mbeya,14,7632358
3b07e364-6518-4bf1-812f-02c37b297692,Amy Mcbride,Patient Care|Irrigation|Public Health|Lab Work|Clinical Research,Healthcare,Certificate - Sokoine University,Arusha,13,7921465
16e6858d-6750-49d7-be65-5d25f22be120,Jared Atkinson,Special Needs|Energy Auditing|Teaching|Curriculum Design|Crop Science,Education,Bachelor - Nelson Mandela Institute,Tanga,15,9313727
737b2519-2a46-4aea-887a-90691a567753,Heather Lyons,Tax|Travel Planning|Tour Guiding|Customer Service|Soil Science|Civil Engineering,Tourism,Diploma - Ardhi University,Dar es Salaam,2,16156951
f337b67f-6a8d-4ea2-8b76-cc47a26b59f1,Laurie White,Tax|Travel Planning|Accounting|Soil Science|Excel|Financial Analysis,Finance,Diploma - Muhimbili University,Moshi,6,13506587
f32d4885-53e7-45f7-9983-db132eddef3c,Ralph Wood,Lab Work|Flutter|Soil Science|Agribusiness|Crop Science,Agriculture,Certificate - Mzumbe University,Morogoro,6,14715620
bf4e4509-b06e-47e9-b2fa-0f6fa88faace,Shelley Fuller,SQL|Logistics|Flutter|Django,ICT,Bachelor - Muhimbili University,Arusha,2,8750546
e366c1d3-d763-4d35-ae00-c7f9988533d1,Cody Carroll,Customer Service|Tour Guiding|Hotel Management,Tourism,Diploma - St. Augustine University,Mbeya,12,3606436
8c1f6898-d719-406a-a799-e4f6db25f6b0,Andrew Hinton,Tour Guiding|Python|Customer Service|Auditing|Logistics|Event Planning,Tourism,Certificate - University of Dodoma,Dar es Salaam,13,10204617
87718455-d34f-480e-aa56-22e8d45f0680,Jack Marks,Livestock|Irrigation|Crop Science,Agriculture,Diploma - St. Augustine University,Mbeya,10,12070965
27966b6d-273f-4ee4-ad4f-674474ef2503,Cynthia Meyer,Driving|Fleet Management|Dispatch,Transport,Bachelor - Nelson Mandela Institute,Dodoma,3,13619587
b06b634c-8a48-4624-9646-23da26de5136,Emily Ryan,Safety Compliance|Special Needs|Renewables|Maintenance|Livestock|Grid Management,Energy,Bachelor - University of Dar es Salaam,Mwanza,11,8739978
afbe8cb5-732a-4b0f-809f-1fc3e698ce4f,Ricky Zavala,Accounting|Auditing|Excel,Finance,Diploma - University of Dodoma,Mwanza,5,10840901
0969c9df-0071-41cf-b760-e7214516a9d6,Carly Gomez,Nursing|Patient Care|Livestock|Public Health,Healthcare,Bachelor - Mzumbe University,Tanga,8,10323920
43fbe4ef-6aba-4e39-9d1a-2dee1ecd5349,Hannah Mcdonald,Python|React|Auditing|Maintenance|Linux,ICT,Certificate - Sokoine University,Dar es Salaam,3,3304124
8ce64c31-e217-46d8-be55-5e73349573af,Trevor King,Agribusiness|Soil Science|Crop Science,Agriculture,PhD - St. Augustine University,Kilimanjaro,9,5235469
56cc4034-8606-4a74-adc3-264eeb4804ad,John Decker,Safety Compliance|Surveying|AutoCAD,Construction,Diploma - Muhimbili University,Tanga,7,8886510
483e8118-87b3-42f5-b432-f3be75b1eb90,Renee Andrews,Route Planning|Travel Planning|Driving|Teaching|Fleet Management|Android,Transport,Diploma - St. Augustine University,Moshi,14,10619418
8acf2e25-cdeb-4c09-8c68-7d705c0bd0e7,Robert Gardner,Clinical Research|Nursing|Public Health,Healthcare,Certificate - Ardhi University,Kilimanjaro,6,15241946
9a88111d-8b30-4c7b-b29b-c9669528795c,Marie Hoffman,Curriculum Design|Special Needs|Counseling|Auditing,Education,Master - Muhimbili University,Kilimanjaro,0,10939018
bd0bbdcf-2c41-42eb-818b-bd71ae4c3719,William Thomas,Irrigation|Soil Science|Driving|Counseling|Agribusiness|Livestock,Agriculture,Diploma - Muhimbili University,Kilimanjaro,0,16544601
682ce662-50f4-4e09-a0f0-ec9bd85bcbe5,Brian Lucas,Driving|Logistics|Soil Science|Fleet Management,Transport,Master - Ardhi University,Dodoma,11,4127054
69478122-9fd1-4d49-bf69-32b1cfd0efb1,Aaron Beck,Tour Guiding|Hotel Management|Lab Work|React|Maintenance|Event Planning,Tourism,Certificate - University of Dar es Salaam,Moshi,10,9110604
290865bf-80ce-44d0-8e18-21bbdb302f20,Alyssa Brown,Soil Science|Agribusiness|Irrigation,Agriculture,Bachelor - Muhimbili University,Moshi,6,7703168
7592d659-fad3-4942-a6f2-346f288f5b57,Nicole Graham,Networking|SQL|Flutter|Curriculum Design,ICT,Diploma - Nelson Mandela Institute,Dar es Salaam,5,5434364
21d09567-d95c-4c37-b13e-9bab4ddc7203,Elizabeth Young,Safety Compliance|Nursing|Lab Work|Clinical Research|AutoCAD,Healthcare,Bachelor - University of Dodoma,Kilimanjaro,11,3645341
c678d7cf-dd72-4efa-b859-98f408d212f1,Janet Grimes,Travel Planning|Tour Guiding|Soil Science|Event Planning|Crop Science,Tourism,Bachelor - University of Dar es Salaam,Dar es Salaam,9,11571638
c5028547-fd48-4caf-881c-8764e10e3e9e,Tyler Morales,Networking|Travel Planning|Electrical Engineering|Energy Auditing|Renewables|Linux,Energy,Diploma - Ardhi University,Mwanza,2,5593278
df76a920-7c14-40f2-8958-ad621ae20f5d,Jonathan West,Networking|Cloud|Python,ICT,Bachelor - University of Dodoma,Moshi,13,5615216
d5393961-a769-4ffc-872c-d36ad5054518,Susan Cooper,Route Planning|Logistics|Auditing|Fleet Management,Transport,Diploma - Sokoine University,Zanzibar,13,14326123
eecec18d-fd72-4682-ac81-32495c6f2680,Cassandra White,Site Management|Public Health|Lab Work|React|Soil Science|Clinical Research,Healthcare,Certificate - Ardhi University,Kilimanjaro,7,5691582
72286c9b-0aea-45cd-90d2-8d08e67fcc20,Michael Morris,Safety Compliance|Route Planning|Site Management|Energy Auditing|Linux|AutoCAD,Construction,Diploma - Nelson Mandela Institute,Dar es Salaam,6,5484350
816098ca-bd28-42a2-908d-9b30a1362b80,Amber Miller,Financial Analysis|Cloud|Auditing|Accounting,Finance,Diploma - Muhimbili University,Kilimanjaro,4,16630347
739b2184-184e-4110-b8b0-3c589cfb5473,Christopher Bishop,Curriculum Design|Special Needs|Counseling|Auditing,Education,Certificate - University of Dar es Salaam,Kilimanjaro,6,16623575
c3f10fcc-9c47-44d1-b841-6019c469c5a5,Gregory Jones,Special Needs|Tour Guiding|Irrigation|Soil Science|Cloud|Livestock,Agriculture,Master - Muhimbili University,Mwanza,10,7887295
f598c41f-3032-44ce-8cc4-8cbbbaa62ed6,Angela Stanton,Accounting|Electrical Engineering|Dispatch|Auditing|Financial Analysis,Finance,Bachelor - St. Augustine University,Dar es Salaam,7,15349667
904a0499-876b-439b-9a42-b9cc52da3781,Matthew Moreno,Dispatch|Logistics|Driving,Transport,Bachelor - Sokoine University,Zanzibar,9,8145556
1f1f9210-f403-4a4e-ac6c-a7cb0b2583cc,Lauren Ramirez,Nursing|Maintenance|Energy Auditing|Grid Management,Energy,Bachelor - University of Dodoma,Dodoma,1,15676800
958d6769-1a39-4126-b6b4-3d998198b23b,Linda Phillips,Dispatch|Route Planning|Fleet Management,Transport,Bachelor - St. Augustine University,Kilimanjaro,11,11005466
6712406b-757b-4ead-a8ad-2409766c67f8,Heather Mckee,Electrical Engineering|SQL|Energy Auditing|Customer Service|Renewables|Maintenance,Energy,PhD - Muhimbili University,Dodoma,8,11611404
9d72c377-2518-4ed6-9797-041d3e2da0f4,Andrew Smith,Energy Auditing|Soil Science|Counseling|Teaching|Curriculum Design,Education,Certificate - Mzumbe University,Morogoro,3,6207984
c3db5c51-c091-4147-9d97-cb92d57a0d2b,Emily Hester,Safety Compliance|Linux|Civil Engineering|AutoCAD|Crop Science,Construction,Certificate - Mzumbe University,Moshi,13,8652856
004f8ae1-a530-4be9-aed0-c7724511eed4,James Graves,Safety Compliance|Tax|Surveying|Civil Engineering|Django,Construction,Diploma - Mzumbe University,Arusha,1,9425344
6acf8404-58dc-45a0-83e7-47ff02130c43,Aaron Thomas,Renewables|Energy Auditing|Grid Management,Energy,Master - University of Dar es Salaam,Kilimanjaro,9,5456015
97216869-30c1-4561-a445-567e20b253ea,Deborah Wolfe,Site Management|Special Needs|eLearning|Customer Service|Counseling,Education,Master - Sokoine University,Moshi,9,12520111
fd607d03-9ea9-410a-8fdb-3ae4bdc0f6f3,Angela Brown,Route Planning|Driving|Cloud|Event Planning|Fleet Management,Transport,Diploma - Mzumbe University,Tanga,10,12134414
086859d7-a427-4a71-a428-ae3134e13382,Paula Murphy,Tax|Accounting|Energy Auditing|Excel,Finance,Diploma - Ardhi University,Mwanza,12,9512478
d4853ffe-f5c1-4c7a-b814-7a07871186c2,Daniel Aguirre,Safety Compliance|Site Management|Surveying|Teaching|Livestock,Construction,Master - Nelson Mandela Institute,Morogoro,13,13083194
